Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
140,1098.675333207652,1108.368339597826,1075.3771518739131,1092.880051098174,1110.9382782146956,1120.541554210087,1116.361712898174,1119.5126707476522,1058.1236231088697,1115.7795116422608,1102.7258107879131,1109.9658359607827,1093.1023008897391,1075.899740939739,1123.465391379826,1094.2726380369566,1082.1966938073044,1084.3437872448696,1099.5970020173913,1114.5443134912175,1088.649787602174,1103.1016151088695,1097.6800353216522,1105.465384005913,1117.0250139046957,1094.5422878665217,1085.7082679303478,1103.9000327253914,1110.4447889569565,1097.8973933770435,1112.201185484174,1107.0734433785217,1113.108056558174,1097.689463669739,1093.7071376191304,1129.8344292349566,1090.7032524462609,1098.4406266070434,1099.3541318013913,1114.0887766308695,1129.1078604631305,1085.1102992715653,1118.206774498,1106.1519599565218,1102.0900554329564,1123.9212139590434,1068.269298112087,1109.9118006766957,1082.4021631063479,1105.4233732069565,1094.6625662965218,1099.391702508,1096.6012362317392,1103.6151594437392,1111.593606386,1094.3487092969565,1102.094565302261,1128.7157089736522,1094.4941050964349,1106.8374037192175,1127.405398349913,1107.7588541262608,1133.544931330087,1129.2324723195652,1092.877389628,1110.4083911490434,1129.2990581753913,1103.9748659951304,1093.269385245826,1072.692652090261,1100.3765298390435,1088.2543760242609,1089.6641602555653,1101.5600744502608,1098.6724485830434,1124.0623478363477,1089.3541764972174,1122.1066209572173,1106.5418575788697,1113.7835656124348,1117.1932288673913,1106.466860802435,1109.9194457463477,1102.1520979535653,1109.2688297175653,1114.343329868261,1101.255409659913,1103.4761271707825,1106.7822492534783,1101.9708013112174,1116.4595973253042,1102.0339098387826,1113.184281259826,1113.6492110545216,1084.7959028109565,1103.32078541,1119.764677850174,1109.2247920180869,1100.728005762087,1110.0879453526086
141,1290.7441467953913,1286.1603414654783,1289.8306873586957,1304.592248855826,1282.072308907826,1282.2584411127825,1299.5995526385218,1291.124929493913,1283.4276340843478,1282.6759169567827,1312.5430327993045,1270.850956196,1269.9974688968696,1259.8955089264348,1276.7701753230435,1254.6323378124348,1280.6377369472175,1277.4205860886957,1310.089895,1285.3602861481738,1281.6812192973914,1261.6202311509564,1260.0212451935652,1275.0280123133043,1308.0361617766087,1259.7335922644347,1272.8892997306957,1280.7018194210434,1259.6792492933912,1280.2524995669564,1292.981174469739,1275.8058688209564,1285.3647070427826,1279.2750581426087,1275.5731048507826,1267.8289565453913,1270.639566059739,1276.98554218,1265.016774749826,1292.6456540630434,1288.3851158948696,1270.1755854393914,1235.016464076,1251.8303127566955,1300.1965467585217,1265.8588757476523,1272.9674598837391,1271.2592357513045,1298.3340465645217,1284.0902377321738,1281.943539982,1302.6317728626086,1282.105023090174,1259.015672014087,1261.0398770162608,1266.235964273826,1293.3622005255652,1279.871505495739,1296.9861838140869,1292.7707556886955,1267.7416775011304,1281.6267187612175,1270.4811176506087,1276.6570683273044,1296.4530332227826,1289.811096102087,1293.2160951405217,1287.4897833526086,1267.1289958917391,1252.3469937223479,1303.2447301182608,1264.1231344832174,1293.2020076785218,1278.0179761947827,1269.703141175913,1320.2883089046086,1279.1034616873044,1277.9050108213912,1269.9405464248696,1268.6600873150435,1288.6683773092175,1296.659440555826,1308.8896143774782,1280.4968082974783,1274.2067551053913,1281.6975077426087,1281.352106749913,1292.1877241783477,1309.1504465305218,1271.1858466666956,1284.7904193003478,1279.159313081826,1294.9526195210435,1289.1236659489566,1283.0537867756523,1267.9349799289564,1266.2928385704347,1285.9429718193044,1271.868403886261,1291.7206538497392
142,1485.1429758843478,1517.491411586087,1486.3171176008696,1522.9955092834782,1470.6272931113044,1456.9779842626087,1483.1660951130434,1506.227933572174,1495.1234144417392,1496.9907686208696,1493.3282419834782,1487.1251280747827,1480.9301503304348,1465.7777255547826,1483.8232191817392,1470.7538776339131,1479.916595778261,1486.3194645452174,1470.568175881739,1487.8291426008695,1488.8390108365218,1509.0257204565219,1487.7557708408697,1472.2524147391305,1471.7970551008696,1520.8733050452174,1455.7439961173914,1472.6639686826088,1431.1011328695652,1490.464460986087,1471.551679558261,1531.6449665173914,1495.0313079382609,1521.4405237739131,1494.0652936626086,1478.5589338913044,1503.024655572174,1472.0532812043477,1480.3936255895653,1486.695486592174,1494.7180643834783,1470.5415768269565,1504.9727705713044,1502.216372432174,1456.4979800373912,1502.1276856886957,1491.428475912174,1485.302550287826,1481.7893793939131,1492.669091886087,1491.4602130600001,1487.3090630269564,1462.0724558495651,1471.8550415886957,1479.8553757034783,1505.5623508365218,1495.5289885634782,1496.7489729573913,1501.046023866087,1446.3463540686957,1484.8779133991304,1488.7847926173913,1460.9638732330434,1495.3830681773914,1502.7875981965217,1492.832373670435,1479.9524587626088,1516.3563353486957,1488.4643867617392,1494.20576188,1473.152705206087,1470.240616061739,1483.2683502782609,1469.9481155165217,1498.3657500930435,1462.4841080234783,1471.2104581765218,1465.6112215113044,1487.6717719113044,1482.3245587408696,1469.0833454713043,1480.2081264826088,1488.25712992,1502.5074466069566,1488.084341706087,1498.6532024156522,1484.6428113182608,1494.6225234452174,1479.5373231904348,1476.8793885008695,1496.098739186087,1492.0415490095652,1475.8424749,1535.0409915486957,1483.579837246087,1525.1737346591303,1470.3435244234784,1492.8989754208696,1460.9469246495653,1460.047502035652
143,1710.2506388834784,1721.1141716730435,1725.024325941739,1741.6572189965218,1709.728649066087,1702.9779281913043,1716.9522392565218,1698.0370043747826,1709.0260305765216,1735.8246283930434,1732.2674510365218,1724.4466673173913,1721.422033186087,1736.89908954,1754.0755496478262,1753.2081044504348,1737.6598139286957,1712.6534807530434,1687.1436850086957,1711.2256243304348,1718.597603912174,1730.6179151339131,1714.140555653913,1704.6263899234782,1720.9524302617392,1706.6715686426087,1725.4303820217392,1712.965487753913,1704.8381905930435,1718.6773928469565,1736.6028295269566,1712.2670414652173,1722.8786168652173,1714.8095371469565,1704.2710986643478,1712.2181426252173,1688.6997489234782,1742.5092577147825,1720.4627792165218,1722.9148340504348,1707.8264818026087,1725.456291606087,1741.0082050226088,1688.9428814286957,1737.0804785634782,1703.3915861008695,1705.8288186026086,1730.3426566565217,1708.68498678,1716.7122251469566,1700.3543845817392,1743.6313888991303,1721.1068146956522,1738.9159779591305,1714.1596485147827,1684.7968373008696,1734.8241902347827,1709.48663722,1707.1057472452173,1725.2111801408696,1686.0844837043478,1698.7417509286956,1723.4829645652173,1712.096434967826,1709.8936663434783,1723.3182589686955,1691.8309217391304,1732.6317197695653,1740.939683206087,1722.1702680913043,1719.5951191208696,1729.7184309547827,1759.942920495652,1719.4011825165217,1730.7360659669566,1733.34641564,1749.0921711495653,1717.3719675313043,1744.7041014426088,1734.8898680417392,1733.224198341739,1720.537557253913,1705.4013198304349,1709.5743402052174,1715.702686938261,1722.3733901608696,1706.8782348913044,1724.585106232174,1729.666256164348,1724.6703233652174,1732.0173557060868,1714.4109206808696,1757.9063287373913,1720.5225148643478,1745.0300527391305,1687.4727554104347,1696.1835433817391,1713.9646552608697,1761.501480646087,1703.024918584348
144,2008.3076018052175,1993.9605419086956,1993.7935753869565,1978.7546996295653,2000.4089499669565,2034.5257519095653,1964.104645787826,1997.8944541773913,2005.407933626087,2024.305039227826,2056.2099567269565,2000.7523470686956,2017.6012882252173,1971.1028269704348,2019.3248128652174,2004.1108523086957,1985.53472656,2014.091878393913,2004.6268053730435,1965.4889319930435,2016.6888918869565,1964.6101018330435,2012.493461033913,2009.4057498356522,1971.9266656956522,1971.3193815356522,2008.7575049165218,2006.8263201130435,2013.1002507939131,1985.0517584947827,1989.7251201730435,2002.7504886052175,2028.070157046087,2012.11144166,2008.0197025017392,1988.2929295052174,1977.7241396130435,2007.9678519234783,2015.4508705452174,1999.0385311252173,1973.1476055234782,1981.491319686087,1994.148167033913,1978.8140370634783,2000.965086275652,2003.2838727765218,2005.7641853243479,1993.7634593991304,2018.7078800808695,1991.5457370130434,2007.8016086513044,2023.5810771365218,1955.151426586087,1982.2387767626087,1997.953385735652,1961.0971116104347,1981.4759093356522,2020.6103951356522,1964.198970133913,2004.2395144556522,2024.648589278261,1976.0661077234784,2015.6440891547827,1998.8610951791304,1987.1042736243478,1982.807343506087,2009.0694888765217,1988.4566037652173,1967.194267598261,2030.4453903,1999.5678590234784,2017.421945632174,1987.0822208286957,1989.1074185017392,2001.2273757904347,1976.166334447826,1977.1406178304348,1969.40547244,2014.551861855652,1964.5079755243478,1998.3556281547826,1988.827709593913,2023.1736280860869,2022.6183137495652,2003.6005205139131,1967.7938424486956,1988.3633744982608,2005.5630905391304,2030.3985186582609,1996.6823782895651,2018.00179448,1998.838295293913,1994.8847553904347,2000.5485771173912,2016.5465746791303,1999.2568637886957,1969.1694992252174,2014.3985455982609,1995.7836404982609,1989.3892702834783
145,2316.741543430435,2302.970256212174,2350.556451037391,2322.061815612174,2273.8011568026086,2297.9844211608697,2313.5744141852174,2308.1033793208694,2338.8703886843477,2308.1773536086957,2294.8450185521738,2273.950629352174,2358.229335724348,2293.0686790269565,2306.892140715652,2317.7552917982607,2308.889698464348,2293.4784580852174,2304.1284252434784,2282.6924153747827,2307.1195473808693,2337.2552341008695,2303.6319770286955,2313.48834408,2304.5692052252175,2359.7257602052173,2353.869714626087,2283.2076829,2293.1156206269566,2268.5000315208695,2325.7042313191305,2301.304377471304,2355.6094581026086,2343.7710159582607,2293.3820267304345,2330.689932708696,2311.3993146113044,2310.802410809565,2289.4346961452175,2325.806413181739,2318.377676491304,2274.3879060434783,2294.204238629565,2302.361905992174,2323.958359252174,2290.358875967826,2329.1031699617392,2342.7949627052176,2335.915299626087,2313.9247714869566,2301.3608711426086,2306.585371737391,2278.6979582852173,2288.6327651965216,2324.8133971913044,2337.7498294191305,2219.602275733913,2244.8890717313043,2271.322126721739,2304.1294498582606,2311.045395344348,2298.3988404495653,2288.080589170435,2269.3695116913045,2305.2124674965216,2323.7928064086955,2251.167119704348,2311.8104103469564,2341.5676550252174,2290.471762329565,2253.0571296017392,2337.1055972069566,2284.4563386365217,2339.4656318095654,2298.996400037391,2355.215510055652,2308.0059705747826,2333.3056309626086,2329.560975886087,2341.4881065243476,2352.4243187008697,2317.887488713913,2301.939426904348,2315.0940025226087,2378.7591519747825,2322.155806767826,2337.7764419973914,2269.99711924,2288.1625394704347,2280.4295508826085,2290.891440553913,2315.740781775652,2311.6615260513045,2334.8036111113042,2336.501366547826,2283.8243398530435,2332.320345550435,2333.770669337391,2308.5110834234783,2325.76347132
146,2663.6844668391304,2662.3974620513045,2676.402487326087,2656.568400196522,2668.755538246087,2669.439363126087,2720.623997418261,2666.5107132582607,2668.820380088696,2608.6357551173915,2677.3853475069564,2676.738817977391,2660.4977720121738,2641.520571323478,2686.759327987826,2616.406207203478,2602.3971564556523,2667.1113092391306,2704.8312607547828,2684.7088167808697,2665.5253936373915,2683.438192756522,2690.535844475652,2663.040191473913,2665.198450856522,2677.6838031704347,2653.5824722869565,2736.7447158104346,2661.445281661739,2669.180339257391,2627.7676795669563,2612.5391931991303,2667.010095421739,2687.359322047826,2640.7054629765216,2713.0838048965215,2656.9232960547824,2649.038967546087,2686.3234066869563,2701.009987103478,2728.9191419191307,2691.1281555226087,2675.172085442609,2652.5640205,2690.9381178130434,2677.259488936522,2689.369990046087,2658.680409492174,2715.182165598261,2679.6351333991306,2678.9943473226085,2703.022156335652,2667.2111851226086,2692.683167732174,2696.312923013913,2709.115540783478,2719.3315835791304,2706.037265452174,2733.7263801695653,2701.2336346113043,2630.667555803478,2676.888605536522,2697.581825397391,2672.1920071791305,2645.0224425547826,2706.6465553278263,2660.9918027817394,2635.8699505713043,2727.823711426087,2697.952136704348,2673.090521172174,2666.166851884348,2682.779436518261,2667.745905286087,2673.859728841739,2683.637177887826,2650.49364342,2716.633995741739,2666.1673819956522,2642.021211355652,2697.688828122609,2634.6589035886955,2700.0785164434783,2694.2685156486955,2675.651238327826,2593.1594998191304,2649.769848912174,2663.8891452565217,2691.3105199930437,2662.2499465104347,2661.2585872573914,2636.313288938261,2686.512942467826,2662.8077095373915,2660.9846991791305,2701.750412912174,2677.918380413913,2699.9233043043478,2694.619480424348,2681.9529921408694
147,3086.4707694573913,3095.9640652973912,3119.5531974434784,3105.226037353913,3082.3863407391304,3064.6121151547827,3029.2594833791304,3178.3094076817392,3068.2349778347825,3129.2970806086955,3057.6763872521738,3031.910304909565,3127.4749126008696,3076.599527741739,3020.115258968696,3171.8497435608697,3104.9098122565215,3147.6376257991305,3114.2858056886957,3134.239000173913,3092.7873243973913,3125.4680889208694,3151.1952911886956,3108.538886087826,3090.5827811252175,3089.1634807991304,3033.1159831826085,3098.365712809565,3107.079309788696,3120.7682706634782,3103.723904143478,3119.763569467826,3092.8286775095653,3095.0241417486955,3112.1235728452175,3047.150297144348,3064.4615992208696,3122.4620784165218,3136.578485366087,3138.795177637391,3122.721223988696,3139.83297556,3125.642146109565,3121.781695821739,3098.8777064773913,3144.288895667826,3098.385245686087,3127.694034846087,3100.315699369565,3120.169857447826,3096.1652412982608,3030.0754155034783,3122.607719272174,3038.0261744991303,3083.089835892174,3086.1055691530432,3068.3625267956522,3107.2293069730435,3132.9584564652173,3144.316333629565,3086.7609823582607,3081.841094118261,3071.642950146087,3090.7441913052176,3083.52037286,3064.548231355652,3101.857520767826,3089.4237178808694,3053.625657113913,3053.981597771304,3104.4252050486957,3101.5388450869564,3091.1626989713045,3113.6613006817392,3057.6301874852174,3162.2455194008694,3072.5712201547826,3110.2666183669567,3063.1846485226088,3132.916312778261,3082.3674934069563,3100.1972214252173,3078.9030244130436,3105.402498143478,3165.1598082504347,3113.512419401739,3048.6367730965217,3125.0987553730433,3132.5912153313043,3071.2829135826087,3057.2621966686957,3074.180127083478,3069.4899071643476,3014.2151262965217,3089.0759829791305,3107.9598930052175,3084.353855949565,3086.4001787095654,3068.665907269565,3038.557857015652
148,3575.4171964930433,3474.2040515808694,3542.8103647843477,3573.6485848286957,3597.9992941026085,3541.8409748808695,3561.418456014783,3554.818877827826,3576.1787503869564,3540.5169947060867,3519.878524584348,3630.414802076522,3613.1992972069565,3596.562913415652,3578.911790029565,3529.2331854652175,3607.3494255852174,3552.825076550435,3566.9165034278262,3594.4768958147824,3623.2677207686957,3617.6037921,3510.9991888991303,3570.112630594783,3570.3422157608697,3573.631116951304,3557.9753322104348,3569.1311754721737,3605.8389506852172,3579.3238789121738,3560.7489140443477,3562.6269889243476,3568.825717315652,3529.895202352174,3605.976064213913,3551.460793402609,3511.645020921739,3595.849636689565,3554.9595874530437,3555.4597499478264,3533.774840298261,3619.7078790852174,3558.445431693913,3632.481840956522,3525.0190003026087,3608.210671526087,3521.6975980191305,3544.929154750435,3508.2834861208694,3568.7583571739133,3644.788190055652,3610.481714649565,3545.3419114669564,3593.5570626817394,3616.524198646087,3562.9369784286955,3565.3992588226088,3613.042221958261,3573.424260593913,3590.3280811173913,3591.876277178261,3577.8357886365216,3580.577644247826,3601.2404356800002,3568.7238757782607,3573.0406095634785,3548.9160914156523,3575.1515911469564,3502.154217158261,3564.21250826,3581.1228884130437,3650.267059990435,3632.4549517408695,3639.8746166686956,3523.530297195652,3498.2423009930435,3609.654589214783,3615.7151506252176,3637.258466350435,3560.922561790435,3589.4532976495652,3524.6143562391303,3565.244621434783,3566.984284048696,3505.779049173913,3583.2492035486957,3581.748842576522,3647.7356054713046,3611.2719388669566,3644.4542211495655,3544.2244986382607,3598.221676967826,3607.3567462078263,3603.3483560191303,3596.52535602,3595.585631724348,3643.983231967826,3531.572427070435,3567.500419176522,3688.487740987826
149,4167.8875972982605,4105.541157706087,4146.935200034783,4102.069785802609,4157.062422590435,4162.49417723913,4081.0815121617393,4117.187269868696,4086.0684685130436,4161.121642573913,4105.707416788696,4113.572433930435,3987.5737373773914,4120.021187730435,4199.948270713913,4165.909077386957,4197.32903568,4254.441551673913,4117.685806733913,4041.1063782121737,4125.12830954087,4106.305433773913,4172.891336845218,4082.5319448365217,4128.208747709566,4127.1648272765215,4182.29031146087,4115.467422164348,4084.3306476008697,4230.157645881739,4121.579864359131,4189.8125232747825,4101.34710115913,4119.101435823478,4168.606885733913,4092.7984848913043,4080.5526155452176,4090.2240761565217,4128.317676112174,4127.770799128695,4098.601513277391,4148.229702093044,4133.08137466174,4164.382046890435,4092.792175927826,4095.2561620052174,4056.1075629713046,4108.028606314782,4140.3546418017395,4110.148968089566,4109.563477041739,4112.538728906087,4026.506669790435,4130.024040630435,4095.776011546087,4086.6166124608694,4166.090989712174,4064.4186683443477,4202.457574953043,4157.645289924348,4119.078285077391,4010.970651186087,4132.733218271304,4214.428517531304,4130.236970794783,4178.584715486956,4194.6137175652175,4171.391076650435,4126.125210366087,4116.7428599408695,4111.743040526087,4101.6642395104345,4188.146886932174,4123.527721130435,4116.665375038261,4077.1623472686956,4030.3153625791306,4094.171203415652,4158.2243031365215,4192.810792294783,4106.30142764,4142.41463964087,4163.45484882,4106.557868042609,4042.732849410435,4200.315656486957,4124.581733515653,4130.3519771991305,4138.338147273043,4111.311569379131,4173.110839792174,4154.1898905,4159.281469400869,4150.735234372174,4095.7835560730437,4087.098961407826,4125.339345684348,4177.969604430435,4114.443562542609,4165.995609974782
150,4760.306672793044,4814.901357247826,4660.5503187930435,4781.34286440087,4702.025916743478,4753.5687421208695,4748.320046995652,4722.576179180869,4746.942666594782,4729.309139551305,4793.763334303479,4843.701857445218,4742.304715292174,4718.647969689565,4718.200409304348,4716.418817453044,4623.665332481739,4794.456327686087,4722.178582294782,4771.976714536521,4874.847961264348,4767.836361308696,4750.880263724348,4868.991824175652,4781.671613118261,4812.969367752174,4755.288088106957,4718.699764122609,4753.181298379131,4724.95455698087,4699.128616720869,4781.641309992174,4710.532965595652,4856.826995204347,4913.042847399131,4852.725779237391,4779.289120304348,4786.787766133043,4849.768186286087,4802.782727244347,4664.550942414782,4697.989226805217,4784.263448661739,4779.641176770435,4850.726554876522,4788.8777620156525,4837.809266515652,4627.202752403478,4751.094052142608,4722.2711434782605,4922.532690202609,4781.23946972,4724.85933531913,4882.033118125218,4727.281922974783,4814.120310256521,4817.360168255652,4760.490801987826,4768.778661506956,4781.012568833044,4812.639464465217,4726.146540613913,4731.19394446087,4713.127198657391,4756.105588886087,4626.862046973913,4755.916636714783,4728.774037467826,4817.017505292174,4657.580488075652,4781.068793881739,4732.761942374783,4833.8259053469565,4747.892228053913,4830.880935142609,4725.080647431304,4779.338582707826,4786.613474650435,4762.7901427034785,4875.119096455652,4758.643204934782,4833.3445349504345,4833.018161671304,4847.516737286956,4811.617214994782,4811.8398651478265,4786.128058986957,4720.885887286957,4802.52632226174,4815.745129946957,4809.525043465217,4763.60670490087,4812.507656086087,4764.4854658373915,4784.70181859913,4779.529157906087,4740.397700747826,4767.348503483478,4820.6836862826085,4765.805593683478
151,5531.816476780869,5531.234238785218,5448.568555167826,5520.264849664348,5475.204987744348,5476.708590343478,5641.417060526956,5439.31183422087,5600.00781162087,5498.954692206087,5536.536169830435,5613.189938969565,5451.147773026956,5545.650916656522,5658.462836105217,5584.518053780869,5471.911786106087,5490.149279946956,5466.99691888,5570.241828603478,5571.527260332174,5518.736868268696,5622.310758833043,5501.1330029434785,5543.158540129565,5513.752797678261,5529.709346762609,5470.338602806956,5488.518715259131,5516.00795804,5599.729688582609,5509.8331506408695,5531.680177888696,5506.357420288696,5649.6594322026085,5504.960842170435,5527.353692655652,5350.0028483982605,5477.417009390435,5513.454657044348,5456.555184728696,5536.310251353913,5470.060356185218,5534.473845657391,5453.603669853043,5519.037270373044,5452.341134829565,5500.145222358261,5529.579939253043,5468.193473901739,5479.121849374783,5591.129902249565,5538.862682180869,5584.326452946087,5538.2858056686955,5548.488693242609,5606.745818134783,5551.225439173913,5551.378446938261,5508.7936252121735,5553.044440241739,5542.322872905217,5509.356170796522,5521.579418548696,5499.325343508695,5436.67238099826,5492.196256276522,5588.610930633044,5582.191316876521,5523.080763874783,5569.723513704348,5675.352094062609,5424.201311342608,5500.908032133044,5497.601172584348,5556.738188169566,5543.960966929565,5537.310853213044,5524.871064729566,5511.639022033043,5421.549175443478,5563.811612177391,5498.996546737391,5586.042472349565,5433.112681465217,5537.508755829565,5475.579981414782,5435.785448553913,5531.527086408696,5574.536192281739,5562.1532093,5566.71458973913,5480.378724410435,5424.685326453913,5437.455750475652,5612.536409798261,5518.854831268695,5582.930335807826,5536.038187586956,5561.804183355652
152,6258.008994489565,6280.883648534783,6359.150929767826,6376.131414979131,6419.70297193913,6392.37071651826,6344.2848587495655,6416.362141032174,6359.9006303443475,6436.536359506087,6384.7464044,6339.832390937391,6197.122695872174,6419.529981396522,6362.817558607826,6306.787543224348,6268.56145633913,6459.981410853044,6294.116961445217,6346.879988966956,6262.199592755652,6407.943141896521,6469.744768854783,6321.494219093043,6353.780550186087,6471.117439857391,6289.50789372087,6457.574246106087,6314.8386445182605,6370.357981634783,6341.22274144087,6335.196401808696,6391.919092322609,6351.65522516087,6255.356388369565,6352.2745687295655,6489.857319091304,6398.561375548696,6438.162948558261,6403.510019009565,6247.821711569565,6343.989341736522,6373.829279529566,6485.0083902034785,6301.02927734,6332.907834688695,6371.149565589565,6422.954199346087,6410.2070605,6428.882207684348,6332.660293053913,6316.257654430435,6400.57028962,6327.141551033913,6389.267923448696,6422.361366047826,6378.446032532174,6283.63835521913,6389.294727566087,6379.049710348696,6379.970800758261,6472.58887398087,6413.44872546,6453.663537807826,6373.554887213043,6323.730260043479,6508.068556439131,6380.581224822608,6323.4971915165215,6258.865539493044,6458.290653949565,6304.714009125218,6361.933631670435,6419.342077847826,6404.688043897391,6380.503458941739,6373.692694553043,6427.56294973913,6307.320751151305,6336.24378483913,6405.365179252174,6302.070900492174,6367.899978593044,6427.96609168,6324.982437076522,6424.906989137391,6345.061106735652,6369.640761970435,6310.173959135652,6326.1860655547825,6561.158976705217,6376.716134126957,6397.181294329565,6329.513292473043,6473.437678243478,6443.159869496521,6263.930363672174,6322.906774016522,6450.342999902608,6316.387646816522
153,7377.337878124348,7363.872943711304,7358.3143479565215,7376.1460194695655,7295.082669945217,7499.968923952174,7371.285102427826,7242.168949656521,7388.108707829565,7148.7680225095655,7392.178625393913,7366.919914883479,7350.35479864,7373.662912482609,7424.760405133044,7280.86606186174,7263.60915107913,7291.754519451304,7236.943742318261,7267.004611955652,7502.8965002669565,7229.170494998261,7329.679240282609,7312.006681469566,7486.924543386087,7266.605428203478,7327.792494686956,7326.130195703478,7378.058959868696,7488.833217812174,7249.480047118261,7338.8751453,7428.501194828696,7440.2827052765215,7354.533900836522,7447.027682330435,7310.765847115652,7153.2865235660865,7283.392386311304,7370.912392200869,7369.73566875913,7334.079740805218,7275.449217592174,7286.431183938261,7302.962662423478,7402.5707058347825,7444.154117238261,7328.228484568695,7346.8263584852175,7483.703750255652,7441.833217407826,7514.647622163478,7393.0622045565215,7386.826127029565,7182.5797185043475,7256.688764305218,7448.562314245218,7369.724240247826,7556.424731257392,7351.587525533044,7398.150873396522,7203.0652028113045,7291.743591332174,7332.307370450435,7288.33935201913,7439.035532088696,7461.543008760869,7296.710200965217,7239.108548088696,7399.692193217391,7360.542092413043,7256.443270308696,7259.779883477391,7321.969245657391,7381.401888390435,7364.635787353913,7416.425543404348,7379.982015402608,7269.735303480869,7423.333858624348,7200.805021030435,7423.929209233043,7469.716085575652,7359.192589627826,7367.083497353913,7377.133606546957,7373.450705512174,7543.203519608695,7426.665788154783,7345.697929466956,7385.265697676522,7419.474176662608,7275.682658991304,7310.883051094783,7315.8191891591305,7408.628236216522,7327.0709237043475,7230.833372487826,7326.344380704348,7337.9570701226085
154,8248.882099496523,8535.595651534783,8457.45778036087,8583.392655754782,8523.936513339131,8554.827764613912,8511.418021645217,8372.848635884347,8426.071642504348,8513.304870450434,8362.062100744348,8525.38887282087,8464.12424533913,8565.547287528696,8528.968164453043,8422.865008626088,8370.021363495653,8576.269640863478,8462.468115473914,8630.788459565218,8683.211026995652,8563.88805768,8416.644116971305,8447.179845222608,8551.341610484347,8563.802518632174,8546.398274025218,8555.065566333913,8505.270788264348,8552.471849731304,8483.620636514783,8506.36852278,8499.15457124,8449.228553312174,8391.372699238262,8578.600741467826,8466.37398557826,8431.564265300869,8537.471211993043,8581.656684673913,8421.442957684349,8516.230430733043,8534.476873677391,8503.69946558087,8601.97677242174,8384.875819646957,8436.271514874783,8668.598855888697,8556.21314295913,8436.887950381739,8575.785492091305,8498.46956383739,8396.421124897392,8468.209088138261,8467.09065892,8486.948711873913,8412.731806526957,8387.278451497392,8476.600386702608,8655.799591895653,8476.707556438261,8494.076691421738,8676.587759317392,8543.75944404261,8480.957725905217,8419.76299113913,8459.84781149826,8441.35220028087,8463.84610950087,8491.849594446086,8522.569612090434,8499.416194094783,8631.99221042348,8403.225752498261,8516.691521855651,8323.68950736174,8567.696250774783,8409.253426733043,8642.400275044349,8468.77396134,8403.319977827827,8547.685807902608,8619.12448444,8493.935641386957,8423.445178155653,8422.97378092,8510.575373851305,8410.264595946957,8352.988494110436,8569.423793435652,8581.962417980869,8459.59305484261,8544.125138503478,8570.424183127827,8429.385430403478,8477.57920652174,8433.926550808696,8795.767109237391,8633.460755025217,8529.815226281738
